system_base,system_variant,management_months,system_climate,system_subclimate,climate_zone,climate_moisture,animal_type,animal_subtype,MCF_pct,EF3,EF4,EF5,frac_gas,frac_leach
composting,passive_windrow,,warm,,,wet,cattle,beef,2.5,0.005,0.014,0.011,0.6,0.04
composting,passive_windrow,,warm,,,dry,cattle,beef,2.5,0.005,0.005,0.011,0.6,0.04
pasture_range_paddock,,,cool,,,default,cattle,beef,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,cool,,,wet,cattle,beef,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,cool,,,dry,cattle,beef,4.7,0.002,0.005,0.011,0.21,0
pasture_range_paddock,,,temperate,,,default,cattle,beef,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,temperate,,,wet,cattle,beef,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,temperate,,,dry,cattle,beef,4.7,0.002,0.005,0.011,0.21,0
pasture_range_paddock,,,warm,,,default,cattle,beef,4.7,0.004,0.01,0.011,0.21,0
pasture_range_paddock,,,warm,,,wet,cattle,beef,4.7,0.006,0.014,0.011,0.21,0.24
pasture_range_paddock,,,warm,,,dry,cattle,beef,4.7,0.002,0.005,0.011,0.21,0
poultry_manure,with_litter,,cool,,,default,cattle,beef,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,cool,,,wet,cattle,beef,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,cool,,,dry,cattle,beef,1.5,0.001,0.005,0.011,,
poultry_manure,with_litter,,temperate,,,default,cattle,beef,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,temperate,,,wet,cattle,beef,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,temperate,,,dry,cattle,beef,1.5,0.001,0.005,0.011,,
poultry_manure,with_litter,,warm,,,default,cattle,beef,1.5,0.001,0.01,0.011,,
poultry_manure,with_litter,,warm,,,wet,cattle,beef,1.5,0.001,0.014,0.011,,
poultry_manure,with_litter,,warm,,,dry,cattle,beef,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,cool,,,default,cattle,beef,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,cool,,,wet,cattle,beef,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,cool,,,dry,cattle,beef,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,temperate,,,default,cattle,beef,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,temperate,,,wet,cattle,beef,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,temperate,,,dry,cattle,beef,1.5,0.001,0.005,0.011,,
poultry_manure,without_litter,,warm,,,default,cattle,beef,1.5,0.001,0.01,0.011,,
poultry_manure,without_litter,,warm,,,wet,cattle,beef,1.5,0.001,0.014,0.011,,
poultry_manure,without_litter,,warm,,,dry,cattle,beef,1.5,0.001,0.005,0.011,,
aerobic_treatment,natural_aeration,,cool,,,default,cattle,beef,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,cool,,,wet,cattle,beef,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,cool,,,dry,cattle,beef,0,0.01,0.005,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,default,cattle,beef,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,wet,cattle,beef,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,temperate,,,dry,cattle,beef,0,0.01,0.005,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,default,cattle,beef,0,0.01,0.01,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,wet,cattle,beef,0,0.01,0.014,0.011,,0
aerobic_treatment,natural_aeration,,warm,,,dry,cattle,beef,0,0.01,0.005,0.011,,0
aerobic_treatment,forced_aeration,,cool,,,default,cattle,beef,0,0.005,0.01,0.011,0.85,0
aerobic_treatment,forced_aeration,,cool,,,wet,cattle,beef,0,0.005,0.014,0.011,0.85,0
aerobic_treatment,forced_aeration,,cool,,,dry,cattle,beef,0,0.005,0.005,0.011,0.85,0
aerobic_treatment,forced_aeration,,temperate,,,default,cattle,beef,0,0.005,0.01,0.011,0.85,0
aerobic_treatment,forced_aeration,,temperate,,,wet,cattle,beef,0,0.005,0.014,0.011,0.85,0
aerobic_treatment,forced_aeration,,temperate,,,dry,cattle,beef,0,0.005,0.005,0.011,0.85,0
aerobic_treatment,forced_aeration,,warm,,,default,cattle,beef,0,0.005,0.01,0.011,0.85,0
aerobic_treatment,forced_aeration,,warm,,,wet,cattle,beef,0,0.005,0.014,0.011,0.85,0
aerobic_treatment,forced_aeration,,warm,,,dry,cattle,beef,0,0.005,0.005,0.011,0.85,0
burned_for_fuel,,,cool,,,default,cattle,beef,10,,0.01,0.011,,
burned_for_fuel,,,cool,,,wet,cattle,beef,10,,0.014,0.011,,
burned_for_fuel,,,cool,,,dry,cattle,beef,10,,0.005,0.011,,
burned_for_fuel,,,temperate,,,default,cattle,beef,10,,0.01,0.011,,
burned_for_fuel,,,temperate,,,wet,cattle,beef,10,,0.014,0.011,,
burned_for_fuel,,,temperate,,,dry,cattle,beef,10,,0.005,0.011,,
burned_for_fuel,,,warm,,,default,cattle,beef,10,,0.01,0.011,,
burned_for_fuel,,,warm,,,wet,cattle,beef,10,,0.014,0.011,,
burned_for_fuel,,,warm,,,dry,cattle,beef,10,,0.005,0.011,,
anaerobic_digester,low_leak_high_gastight,,cool,,,default,cattle,beef,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,cool,,,wet,cattle,beef,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,cool,,,dry,cattle,beef,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,default,cattle,beef,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,wet,cattle,beef,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,temperate,,,dry,cattle,beef,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,wet,cattle,beef,1,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,wet,cattle,beef,1,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_high_gastight,,warm,,,dry,cattle,beef,1,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,default,cattle,beef,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,wet,cattle,beef,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,cool,,,dry,cattle,beef,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,default,cattle,beef,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,wet,cattle,beef,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,temperate,,,dry,cattle,beef,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,default,cattle,beef,1.41,0.0006,0.01,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,wet,cattle,beef,1.41,0.0006,0.014,0.011,,0
anaerobic_digester,low_leak_low_gastight,,warm,,,dry,cattle,beef,1.41,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,default,cattle,beef,3.55,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,wet,cattle,beef,3.55,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,cool,,,dry,cattle,beef,3.55,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,default,cattle,beef,4.38,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,wet,cattle,beef,4.38,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,temperate,,,dry,cattle,beef,4.38,0.0006,0.005,0.011,,0
anaerobic_digester,low_leakage_open_storage,,warm,,,default,cattle,beef,4.59,0.0006,0.01,0.011,,0
anaerobic_digester,low_leakage_open_storage,,warm,,,wet,cattle,beef,4.59,0.0006,0.014,0.011,,0
anaerobic_digester,low_leakage_open_storage,,warm,,,dry,cattle,beef,4.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,cool,,,default,cattle,beef,9.59,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,cool,,,wet,cattle,beef,9.59,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,cool,,,dry,cattle,beef,9.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,temperate,,,default,cattle,beef,9.59,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,temperate,,,wet,cattle,beef,9.59,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,temperate,,,dry,cattle,beef,9.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,warm,,,default,cattle,beef,9.59,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,warm,,,wet,cattle,beef,9.59,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_high_gastight,,warm,,,dry,cattle,beef,9.59,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,cool,,,default,cattle,beef,10,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,cool,,,wet,cattle,beef,10,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,cool,,,dry,cattle,beef,10,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,temperate,,,default,cattle,beef,10,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,temperate,,,wet,cattle,beef,10,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,temperate,,,dry,cattle,beef,10,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,warm,,,default,cattle,beef,10,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,warm,,,wet,cattle,beef,10,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_low_gastight,,warm,,,dry,cattle,beef,10,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_open_storage,,cool,,,default,cattle,beef,12.14,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_open_storage,,cool,,,wet,cattle,beef,12.14,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_open_storage,,cool,,,dry,cattle,beef,12.14,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_open_storage,,temperate,,,default,cattle,beef,12.97,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_open_storage,,temperate,,,wet,cattle,beef,12.97,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_open_storage,,temperate,,,dry,cattle,beef,12.97,0.0006,0.005,0.011,,0
anaerobic_digester,high_leakage_open_storage,,warm,,,default,cattle,beef,13.17,0.0006,0.01,0.011,,0
anaerobic_digester,high_leakage_open_storage,,warm,,,wet,cattle,beef,13.17,0.0006,0.014,0.011,,0
anaerobic_digester,high_leakage_open_storage,,warm,,,dry,cattle,beef,13.17,0.0006,0.005,0.011,,0
anaerobic_lagoon,uncovered,,cool,temperate,zone_wet,wet,sheep,,60,0,0.014,0.011,0.35,0
anaerobic_lagoon,uncovered,,cool,temperate,zone_dry,dry,sheep,,67,0,0.005,0.011,0.35,0
anaerobic_lagoon,uncovered,,cool,boreal,zone_wet,wet,sheep,,50,0,0.014,0.011,0.35,0
anaerobic_lagoon,uncovered,,cool,boreal,zone_dry,dry,sheep,,49,0,0.005,0.011,0.35,0
anaerobic_lagoon,uncovered,,warm,temperate,zone_wet,wet,sheep,,73,0,0.014,0.011,0.35,0
anaerobic_lagoon,uncovered,,warm,temperate,zone_dry,dry,sheep,,76,0,0.005,0.011,0.35,0
anaerobic_lagoon,uncovered,,warm,tropical,zone_montane,wet,sheep,,76,0,0.014,0.011,0.35,0
anaerobic_lagoon,uncovered,,warm,tropical,zone_wet,wet,sheep,,80,0,0.014,0.011,0.35,0
anaerobic_lagoon,uncovered,,warm,tropical,zone_moist,wet,sheep,,80,0,0.014,0.011,0.35,0
anaerobic_lagoon,uncovered,,warm,tropical,zone_dry,dry,sheep,,80,0,0.005,0.011,0.35,0
liquid_slurry,with_natural_crust_cover,1,cool,temperate,zone_wet,wet,sheep,,6,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,cool,temperate,zone_dry,dry,sheep,,8,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,cool,boreal,zone_wet,wet,sheep,,4,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,cool,boreal,zone_dry,dry,sheep,,4,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,warm,temperate,zone_wet,wet,sheep,,13,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,warm,temperate,zone_dry,dry,sheep,,15,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,warm,tropical,zone_montane,wet,sheep,,25,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,warm,tropical,zone_wet,wet,sheep,,38,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,warm,tropical,zone_moist,wet,sheep,,36,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,1,warm,tropical,zone_dry,dry,sheep,,42,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,cool,temperate,zone_wet,wet,sheep,,12,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,cool,temperate,zone_dry,dry,sheep,,16,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,cool,boreal,zone_wet,wet,sheep,,8,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,cool,boreal,zone_dry,dry,sheep,,8,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,warm,temperate,zone_wet,wet,sheep,,24,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,warm,temperate,zone_dry,dry,sheep,,28,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,warm,tropical,zone_montane,wet,sheep,,43,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,warm,tropical,zone_wet,wet,sheep,,61,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,warm,tropical,zone_moist,wet,sheep,,57,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,3,warm,tropical,zone_dry,dry,sheep,,62,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,cool,temperate,zone_wet,wet,sheep,,15,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,cool,temperate,zone_dry,dry,sheep,,19,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,cool,boreal,zone_wet,wet,sheep,,9,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,cool,boreal,zone_dry,dry,sheep,,9,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,warm,temperate,zone_wet,wet,sheep,,29,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,warm,temperate,zone_dry,dry,sheep,,32,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,warm,tropical,zone_montane,wet,sheep,,50,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,warm,tropical,zone_wet,wet,sheep,,67,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,warm,tropical,zone_moist,wet,sheep,,64,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,4,warm,tropical,zone_dry,dry,sheep,,68,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,cool,temperate,zone_wet,wet,sheep,,21,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,cool,temperate,zone_dry,dry,sheep,,26,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,cool,boreal,zone_wet,wet,sheep,,14,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,cool,boreal,zone_dry,dry,sheep,,14,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,warm,temperate,zone_wet,wet,sheep,,37,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,warm,temperate,zone_dry,dry,sheep,,41,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,warm,tropical,zone_montane,wet,sheep,,59,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,warm,tropical,zone_wet,wet,sheep,,76,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,warm,tropical,zone_moist,wet,sheep,,73,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,6,warm,tropical,zone_dry,dry,sheep,,74,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,cool,temperate,zone_wet,wet,sheep,,31,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,cool,temperate,zone_dry,dry,sheep,,42,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,cool,boreal,zone_wet,wet,sheep,,21,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,cool,boreal,zone_dry,dry,sheep,,20,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,warm,temperate,zone_wet,wet,sheep,,55,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,warm,temperate,zone_dry,dry,sheep,,64,0.005,0.005,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,warm,tropical,zone_montane,wet,sheep,,73,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,warm,tropical,zone_wet,wet,sheep,,80,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,warm,tropical,zone_moist,wet,sheep,,80,0.005,0.014,0.011,0.09,0
liquid_slurry,with_natural_crust_cover,12,warm,tropical,zone_dry,dry,sheep,,80,0.005,0.005,0.011,0.09,0
liquid_slurry,without_natural_crust_cover,1,cool,temperate,zone_wet,wet,sheep,,6,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,cool,temperate,zone_dry,dry,sheep,,8,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,cool,boreal,zone_wet,wet,sheep,,4,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,cool,boreal,zone_dry,dry,sheep,,4,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,warm,temperate,zone_wet,wet,sheep,,13,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,warm,temperate,zone_dry,dry,sheep,,15,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_montane,wet,sheep,,25,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_wet,wet,sheep,,38,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_moist,wet,sheep,,36,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_dry,dry,sheep,,42,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,cool,temperate,zone_wet,wet,sheep,,12,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,cool,temperate,zone_dry,dry,sheep,,16,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,cool,boreal,zone_wet,wet,sheep,,8,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,cool,boreal,zone_dry,dry,sheep,,8,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,warm,temperate,zone_wet,wet,sheep,,24,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,warm,temperate,zone_dry,dry,sheep,,28,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_montane,wet,sheep,,43,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_wet,wet,sheep,,61,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_moist,wet,sheep,,57,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_dry,dry,sheep,,62,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,cool,temperate,zone_wet,wet,sheep,,15,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,cool,temperate,zone_dry,dry,sheep,,19,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,cool,boreal,zone_wet,wet,sheep,,9,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,cool,boreal,zone_dry,dry,sheep,,9,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,warm,temperate,zone_wet,wet,sheep,,29,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,warm,temperate,zone_dry,dry,sheep,,32,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_montane,wet,sheep,,50,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_wet,wet,sheep,,67,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_moist,wet,sheep,,64,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,4,warm,tropical,zone_dry,dry,sheep,,68,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,cool,temperate,zone_wet,wet,sheep,,21,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,cool,temperate,zone_dry,dry,sheep,,26,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,cool,boreal,zone_wet,wet,sheep,,14,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,cool,boreal,zone_dry,dry,sheep,,14,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,warm,temperate,zone_wet,wet,sheep,,37,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,warm,temperate,zone_dry,dry,sheep,,41,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_montane,wet,sheep,,59,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_wet,wet,sheep,,76,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_moist,wet,sheep,,73,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,6,warm,tropical,zone_dry,dry,sheep,,74,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,cool,temperate,zone_wet,wet,sheep,,31,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,cool,temperate,zone_dry,dry,sheep,,42,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,cool,boreal,zone_wet,wet,sheep,,21,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,cool,boreal,zone_dry,dry,sheep,,20,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,warm,temperate,zone_wet,wet,sheep,,55,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,warm,temperate,zone_dry,dry,sheep,,64,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_montane,wet,sheep,,73,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_wet,wet,sheep,,80,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_moist,wet,sheep,,80,0,0.014,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,12,warm,tropical,zone_dry,dry,sheep,,80,0,0.005,0.011,0.15,0
liquid_slurry,without_natural_crust_cover,1,cool,temperate,zone_wet,wet,sheep,,6,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,cool,temperate,zone_dry,dry,sheep,,8,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,cool,boreal,zone_wet,wet,sheep,,4,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,cool,boreal,zone_dry,dry,sheep,,4,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,warm,temperate,zone_wet,wet,sheep,,13,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,warm,temperate,zone_dry,dry,sheep,,15,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_montane,wet,sheep,,25,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_wet,wet,sheep,,38,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_moist,wet,sheep,,36,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,1,warm,tropical,zone_dry,dry,sheep,,42,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,cool,temperate,zone_wet,wet,sheep,,12,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,cool,temperate,zone_dry,dry,sheep,,16,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,cool,boreal,zone_wet,wet,sheep,,8,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,cool,boreal,zone_dry,dry,sheep,,8,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,warm,temperate,zone_wet,wet,sheep,,24,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,warm,temperate,zone_dry,dry,sheep,,28,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_montane,wet,sheep,,43,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_wet,wet,sheep,,61,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_moist,wet,sheep,,57,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,3,warm,tropical,zone_dry,dry,sheep,,62,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,cool,temperate,zone_wet,wet,sheep,,15,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,cool,temperate,zone_dry,dry,sheep,,19,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,cool,boreal,zone_wet,wet,sheep,,9,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,cool,boreal,zone_dry,dry,sheep,,9,0,0.005,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,warm,temperate,zone_wet,wet,sheep,,29,0,0.014,0.011,0.03,0
liquid_slurry,without_natural_crust_cover,4,warm,temperate,zone_dry,dry,sheep,,32,0,0.005,0.011,0.03,0
